class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
up,0.24143171310424805,0.38719841837882996,-0.18981149792671204,0.9994941353797913,0.23020777106285095,0.36063212156295776,-0.2189927101135254,0.999475359916687,0.23121201992034912,0.3559795022010803,-0.21903523802757263,0.9994783401489258,0.23228168487548828,0.35104280710220337,-0.21909797191619873,0.9995291829109192,0.22846749424934387,0.36240339279174805,-0.1812777817249298,0.9991071820259094,0.2282710075378418,0.35892218351364136,-0.18136152625083923,0.9992197751998901,0.22797448933124542,0.35502898693084717,-0.1814221739768982,0.9995226263999939,0.24712054431438446,0.3074847161769867,-0.27977439761161804,0.9989587664604187,0.24008750915527344,0.312343955039978,-0.12163069099187851,0.9994653463363647,0.26136526465415955,0.37953901290893555,-0.20502623915672302,0.9995677471160889,0.2599538564682007,0.38318681716918945,-0.15627992153167725,0.9993480443954468,0.3603971004486084,0.2771363854408264,-0.30709588527679443,0.9993280172348022,0.32140859961509705,0.2792292535305023,0.001953998813405633,0.9985164999961853,0.41514283418655396,0.532983124256134,-0.327810674905777,0.9867539405822754,0.338517427444458,0.44873812794685364,0.12633463740348816,0.26060912013053894,0.40791815519332886,0.7680755853652954,-0.3124801516532898,0.9844450950622559,0.3175221085548401,0.5920071005821228,0.1416885107755661,0.462505578994751,0.3854748606681824,0.8039542436599731,-0.35736149549484253,0.9720280170440674,0.280462384223938,0.5959357619285583,0.13582977652549744,0.48557978868484497,0.37263527512550354,0.7834442257881165,-0.3466622233390808,0.9726896286010742,0.28768667578697205,0.6011652946472168,0.0976995974779129,0.48665010929107666,0.3808711767196655,0.769783079624176,-0.3093140721321106,0.9547073841094971,0.3031010329723358,0.6036640405654907,0.12450580298900604,0.4854436218738556,0.5777844786643982,0.3815883994102478,-0.08816264569759369,0.9981110095977783,0.5544906854629517,0.4030734598636627,0.08792703598737717,0.9920900464057922,0.7175864577293396,0.4556567370891571,0.0774068757891655,0.9726235866546631,0.6858780384063721,0.4646452069282532,0.24149258434772491,0.6051026582717896,0.8395360708236694,0.4482121765613556,0.24596253037452698,0.9871394634246826,0.8089514970779419,0.4434615671634674,0.4216420650482178,0.7298011779785156,0.8675904273986816,0.41929203271865845,0.2595531642436981,0.9712764620780945,0.8330278396606445,0.4189014434814453,0.43967366218566895,0.7086520791053772,0.8609490394592285,0.5426111817359924,0.19607332348823547,0.9753581285476685,0.8330209851264954,0.5340672731399536,0.41667312383651733,0.8692440390586853
down,0.22773733735084534,0.6693586707115173,-0.13508474826812744,0.9996430277824402,0.21595604717731476,0.649795413017273,-0.16397753357887268,0.9996339678764343,0.21710839867591858,0.6463461518287659,-0.16404637694358826,0.9996271133422852,0.2183297574520111,0.6425273418426514,-0.16411927342414856,0.9996651411056519,0.21427425742149353,0.648830771446228,-0.12922966480255127,0.9993359446525574,0.21415194869041443,0.644593358039856,-0.129275381565094,0.9994011521339417,0.21396848559379578,0.6397821307182312,-0.12932701408863068,0.9996164441108704,0.23263056576251984,0.5974546074867249,-0.24191483855247498,0.9992913603782654,0.22521217167377472,0.5949261784553528,-0.08721635490655899,0.9995715022087097,0.246845081448555,0.660037100315094,-0.1577114462852478,0.9997155666351318,0.24543523788452148,0.6604549288749695,-0.11264485120773315,0.9995407462120056,0.32587143778800964,0.5273131132125854,-0.25079602003097534,0.9996497631072998,0.2930203974246979,0.4542069733142853,-0.0026445051189512014,0.9989655613899231,0.45067891478538513,0.5592304468154907,-0.24513113498687744,0.9887110590934753,0.37612900137901306,0.4628731310367584,0.17119964957237244,0.24625638127326965,0.40896138548851013,0.7703473567962646,-0.20678994059562683,0.9868513941764832,0.34811025857925415,0.5935292840003967,0.3043518662452698,0.44884660840034485,0.3842734396457672,0.8049057722091675,-0.2274058312177658,0.9767183065414429,0.31554320454597473,0.6001220941543579,0.31662091612815857,0.48083946108818054,0.37090951204299927,0.7833874225616455,-0.2151988297700882,0.9773111939430237,0.31308209896087646,0.6134687066078186,0.2969880700111389,0.48009881377220154,0.3784286677837372,0.7703409194946289,-0.2000054121017456,0.960874080657959,0.3282925486564636,0.6169772148132324,0.29795777797698975,0.4754798412322998,0.5544288754463196,0.5412889719009399,-0.08713502436876297,0.9985162615776062,0.5353162884712219,0.4952741265296936,0.08698465675115585,0.9933934211730957,0.7088499069213867,0.5294195413589478,0.06984977424144745,0.9732580184936523,0.6800793409347534,0.4992942810058594,0.2098287045955658,0.6640019416809082,0.8374007344245911,0.4519459903240204,0.20170924067497253,0.9895250797271729,0.8040932416915894,0.4397900402545929,0.3608868718147278,0.770529568195343,0.8679990768432617,0.41791245341300964,0.21396687626838684,0.9774470925331116,0.8291879892349243,0.40660765767097473,0.37517985701560974,0.7480376958847046,0.8541495203971863,0.5471444725990295,0.16847644746303558,0.9807077050209045,0.8184455037117004,0.5230435132980347,0.3676244616508484,0.8834260106086731
up,0.2291521281003952,0.41776466369628906,-0.20460014045238495,0.999523401260376,0.21857516467571259,0.39664894342422485,-0.23184557259082794,0.9995277523994446,0.2194349318742752,0.39286836981773376,-0.23187783360481262,0.9995243549346924,0.22045192122459412,0.38884374499320984,-0.23194476962089539,0.9995766282081604,0.2172495573759079,0.39713436365127563,-0.19539394974708557,0.9991803765296936,0.2170935869216919,0.39377912878990173,-0.19547763466835022,0.9992895126342773,0.21689975261688232,0.3898898661136627,-0.19553089141845703,0.9995590448379517,0.2354021817445755,0.3466493785381317,-0.2849655747413635,0.9990859031677246,0.22914369404315948,0.3449215888977051,-0.12354069948196411,0.9995283484458923,0.24929694831371307,0.4141377806663513,-0.21721836924552917,0.999608039855957,0.24742498993873596,0.4161522686481476,-0.1700805127620697,0.9993858933448792,0.36103934049606323,0.31595277786254883,-0.30008575320243835,0.9994286298751831,0.31547194719314575,0.30194568634033203,-0.006474694702774286,0.9984042644500732,0.4312611520290375,0.5489450693130493,-0.3149358928203583,0.985953152179718,0.3376131057739258,0.4542778730392456,0.11768317222595215,0.21572169661521912,0.40647634863853455,0.7754746079444885,-0.30095618963241577,0.9853246212005615,0.30869060754776,0.5969470739364624,0.12841562926769257,0.41938337683677673,0.3839673101902008,0.8165385723114014,-0.3465655744075775,0.9745523929595947,0.2720398008823395,0.6033826470375061,0.12447062879800797,0.44854679703712463,0.37035948038101196,0.7881804704666138,-0.32945898175239563,0.9751961827278137,0.2786722779273987,0.6086793541908264,0.08637560904026031,0.44757136702537537,0.37640732526779175,0.7743415832519531,-0.2956917881965637,0.9592458009719849,0.29460960626602173,0.6105740666389465,0.11210545152425766,0.4459640681743622,0.5755316019058228,0.38133472204208374,-0.08692650496959686,0.9982001185417175,0.5482863187789917,0.3932538628578186,0.08673302829265594,0.9919940233230591,0.7156304717063904,0.4459255635738373,0.08263204991817474,0.9678369760513306,0.685383677482605,0.4559871256351471,0.24616098403930664,0.5821706056594849,0.8356444239616394,0.4439584016799927,0.24839285016059875,0.9848406314849854,0.8011432886123657,0.43359291553497314,0.4293968677520752,0.7051951289176941,0.8633028268814087,0.4134436249732971,0.26106345653533936,0.9702318906784058,0.8249917030334473,0.4130823314189911,0.44844087958335876,0.7005464434623718,0.8555037379264832,0.5390983819961548,0.19503214955329895,0.9710403680801392,0.8275969624519348,0.5282272100448608,0.42928990721702576,0.8559494614601135
down,0.23237760365009308,0.6058907508850098,-0.14618387818336487,0.9996767640113831,0.22010140120983124,0.5839582085609436,-0.17530669271945953,0.9996617436408997,0.2209261655807495,0.5809289216995239,-0.17534923553466797,0.9996610283851624,0.22177645564079285,0.5777550339698792,-0.17540189623832703,0.9996929168701172,0.21847490966320038,0.5819949507713318,-0.14086435735225677,0.9993889927864075,0.21818575263023376,0.5774053931236267,-0.14093108475208282,0.9994569420814514,0.21796107292175293,0.5726151466369629,-0.14101067185401917,0.9996606111526489,0.23700451850891113,0.5318115949630737,-0.2544128894805908,0.9993177056312561,0.23227545619010925,0.5316053032875061,-0.10127057135105133,0.9996241331100464,0.25205519795417786,0.5999505519866943,-0.16922566294670105,0.9997203350067139,0.24888500571250916,0.5978685021400452,-0.12460458278656006,0.9995795488357544,0.33818209171295166,0.4731174111366272,-0.25986695289611816,0.9996277093887329,0.3046596646308899,0.38555845618247986,-0.025775078684091568,0.999143660068512,0.45106425881385803,0.5642562508583069,-0.2677507996559143,0.9902098178863525,0.3646601736545563,0.43431660532951355,0.15338023006916046,0.28638356924057007,0.4038546085357666,0.7776628136634827,-0.24193903803825378,0.9883145689964294,0.3265039026737213,0.5820062756538391,0.29130256175994873,0.516758918762207,0.37856143712997437,0.8144567608833313,-0.263779878616333,0.9790030717849731,0.30070367455482483,0.5921450853347778,0.30590298771858215,0.5439398884773254,0.3646312952041626,0.792730450630188,-0.25075191259384155,0.9794982075691223,0.299369752407074,0.6013556718826294,0.2849530875682831,0.545759916305542,0.37343162298202515,0.7783622145652771,-0.2358005940914154,0.9638332724571228,0.3078104853630066,0.6017371416091919,0.2845015525817871,0.5411922335624695,0.5679104328155518,0.5125955939292908,-0.08534722030162811,0.9986329674720764,0.546746015548706,0.46393176913261414,0.08503682911396027,0.9940975904464722,0.713455319404602,0.5085276365280151,0.10151965916156769,0.9704726934432983,0.681946337223053,0.4934525489807129,0.24586431682109833,0.6223037242889404,0.8296681642532349,0.4540478587150574,0.26319777965545654,0.9888308048248291,0.7988117337226868,0.43588393926620483,0.42582497000694275,0.74029940366745,0.8561626672744751,0.4247792959213257,0.27886974811553955,0.9770690202713013,0.8240744471549988,0.4057545065879822,0.4443223476409912,0.7265111804008484,0.8489083051681519,0.5458528399467468,0.2433336228132248,0.978550136089325,0.8089566230773926,0.5176835656166077,0.4512804448604584,0.8666006326675415
up,0.24476614594459534,0.3838791251182556,-0.1981339007616043,0.9994432330131531,0.23289258778095245,0.35966911911964417,-0.22859379649162292,0.9994298815727234,0.23372265696525574,0.35434451699256897,-0.2286546230316162,0.9994511604309082,0.23458048701286316,0.3487602472305298,-0.22872373461723328,0.9995104670524597,0.23111145198345184,0.36125585436820984,-0.19015145301818848,0.9990260601043701,0.23077461123466492,0.3571063280105591,-0.19024409353733063,0.9991725087165833,0.23036345839500427,0.35236480832099915,-0.19030827283859253,0.9994864463806152,0.24723243713378906,0.30338427424430847,-0.2909068465232849,0.9988443851470947,0.24131770431995392,0.30762597918510437,-0.11987744271755219,0.9994203448295593,0.2629028558731079,0.3703516721725464,-0.21345853805541992,0.9995124936103821,0.26182880997657776,0.3740150034427643,-0.16344283521175385,0.9992235898971558,0.3590560555458069,0.27312275767326355,-0.3189067244529724,0.9994983673095703,0.31819048523902893,0.2714828848838806,0.0005285431398078799,0.9984183311462402,0.4106626510620117,0.5348484516143799,-0.3356991410255432,0.9875021576881409,0.3327065110206604,0.44594696164131165,0.13651520013809204,0.2695012092590332,0.40438538789749146,0.7804951071739197,-0.33587729930877686,0.9878926873207092,0.31036993861198425,0.6048803925514221,0.15999744832515717,0.5074374079704285,0.37997275590896606,0.8204933404922485,-0.3860711455345154,0.9783716201782227,0.27219316363334656,0.6120492219924927,0.1579321175813675,0.5297079086303711,0.36588579416275024,0.7970729470252991,-0.37570908665657043,0.9788895845413208,0.27841365337371826,0.6175358891487122,0.11636831611394882,0.5296746492385864,0.37277743220329285,0.7825000286102295,-0.33330589532852173,0.9641659259796143,0.293738454580307,0.6218563318252563,0.14242394268512726,0.526105523109436,0.5785645246505737,0.36516281962394714,-0.08837956935167313,0.9984408617019653,0.5525549650192261,0.38881415128707886,0.08810626715421677,0.992489755153656,0.710635244846344,0.4349025785923004,0.10027991235256195,0.9687972068786621,0.6751016974449158,0.4425760507583618,0.268240362405777,0.5360398888587952,0.8286574482917786,0.4474102854728699,0.28564780950546265,0.9856595993041992,0.7908414602279663,0.43979766964912415,0.4773186147212982,0.6871403455734253,0.8579732775688171,0.42042049765586853,0.30131766200065613,0.9677522778511047,0.8141347169876099,0.4227907061576843,0.499790757894516,0.6881341934204102,0.8492230176925659,0.5503385663032532,0.24295461177825928,0.9709473848342896,0.8152989149093628,0.5386714339256287,0.4860192835330963,0.8607300519943237
down,0.23302817344665527,0.6853469610214233,-0.13807421922683716,0.99961918592453,0.22117912769317627,0.6660149693489075,-0.1676892191171646,0.9996171593666077,0.2223217785358429,0.6623213887214661,-0.16776177287101746,0.9996247291564941,0.2234986126422882,0.6583802700042725,-0.1678377091884613,0.9996642470359802,0.2193106710910797,0.6644977331161499,-0.13279053568840027,0.9992932677268982,0.21907424926757812,0.6597875952720642,-0.13283509016036987,0.9993801712989807,0.21878251433372498,0.6546200513839722,-0.13289009034633636,0.9995987415313721,0.23814669251441956,0.612747073173523,-0.2440079152584076,0.9992469549179077,0.2305772751569748,0.6095181107521057,-0.08912252634763718,0.9995418190956116,0.2524661421775818,0.6768636703491211,-0.15955181419849396,0.9996870756149292,0.25120043754577637,0.6764440536499023,-0.11434845626354218,0.9994773864746094,0.3322466015815735,0.540284276008606,-0.2527587413787842,0.9997023344039917,0.2961120009422302,0.4588996171951294,0.0036821463145315647,0.9988709688186646,0.4517514109611511,0.5827842354774475,-0.25626620650291443,0.9891955256462097,0.37877196073532104,0.47608137130737305,0.1770211160182953,0.26777058839797974,0.40787357091903687,0.7923587560653687,-0.23798935115337372,0.9884024262428284,0.3452215790748596,0.6055976152420044,0.3160327970981598,0.4929351806640625,0.3838013708591461,0.827118992805481,-0.26207152009010315,0.9795092344284058,0.30763089656829834,0.6132073998451233,0.3300793766975403,0.5240660905838013,0.3697264790534973,0.8027997612953186,-0.2501082122325897,0.9800560474395752,0.3161129355430603,0.6512961387634277,0.3115634024143219,0.523815929889679,0.37774592638015747,0.7893742918968201,-0.23180535435676575,0.9650823473930359,0.3291512131690979,0.6542431116104126,0.31048721075057983,0.5186035633087158,0.5614370107650757,0.5441592931747437,-0.08716090768575668,0.9987116456031799,0.5407012701034546,0.4986783266067505,0.08699212223291397,0.993405818939209,0.7077690958976746,0.5264051556587219,0.07598961144685745,0.9724982976913452,0.6766668558120728,0.5062800645828247,0.22215978801250458,0.6026611328125,0.8344273567199707,0.46296682953834534,0.21532456576824188,0.9884239435195923,0.7974708080291748,0.44838765263557434,0.37833818793296814,0.7363340258598328,0.8647927045822144,0.43055614829063416,0.2279716283082962,0.9722862839698792,0.82343590259552,0.4179094135761261,0.3938067555427551,0.7190971970558167,0.8480602502822876,0.5607588887214661,0.18586406111717224,0.9769062399864197,0.8125206232070923,0.5208882689476013,0.39332571625709534,0.8730244040489197
up,0.23644022643566132,0.48393547534942627,-0.1754133403301239,0.999473512172699,0.2284592092037201,0.46174347400665283,-0.2027529776096344,0.9995020627975464,0.22974994778633118,0.4580574333667755,-0.20280548930168152,0.9994868636131287,0.23115792870521545,0.45405176281929016,-0.20287616550922394,0.9995473027229309,0.22662213444709778,0.4619213044643402,-0.16807624697685242,0.9991075992584229,0.22661224007606506,0.4585881233215332,-0.16812416911125183,0.9992045760154724,0.22659549117088318,0.4547734260559082,-0.1681896150112152,0.9995012283325195,0.2498302012681961,0.41471895575523376,-0.2597396671772003,0.999019205570221,0.24351799488067627,0.4138962924480438,-0.10626401752233505,0.9994754195213318,0.25689393281936646,0.48250964283943176,-0.1899549812078476,0.9995538592338562,0.25555166602134705,0.4836617708206177,-0.14517085254192352,0.9993351697921753,0.36714497208595276,0.40019485354423523,-0.26571306586265564,0.9993138909339905,0.3252400755882263,0.3595111072063446,-0.003802334191277623,0.9980556964874268,0.45203399658203125,0.5895320773124695,-0.28300562500953674,0.980513870716095,0.3430815041065216,0.47416234016418457,0.11134111881256104,0.1880156546831131,0.4068492352962494,0.7954192161560059,-0.28970128297805786,0.9781301021575928,0.31147274374961853,0.6150379776954651,0.1307465136051178,0.40614113211631775,0.3849904239177704,0.8259773254394531,-0.33526644110679626,0.9651729464530945,0.2801576256752014,0.621612548828125,0.12739506363868713,0.4426257908344269,0.3712818920612335,0.8040308356285095,-0.3188175559043884,0.9666286110877991,0.28219351172447205,0.6274922490119934,0.09031827747821808,0.44504663348197937,0.37785738706588745,0.7921521663665771,-0.28573325276374817,0.9494447112083435,0.29597991704940796,0.6278417110443115,0.11531756073236465,0.4413464665412903,0.5868911743164062,0.45424020290374756,-0.08349759131669998,0.9979363083839417,0.5614079833030701,0.4277956187725067,0.08339516818523407,0.9908549189567566,0.7195831537246704,0.46845847368240356,0.10360433906316757,0.9578420519828796,0.693620502948761,0.4600072205066681,0.24034114181995392,0.5287939310073853,0.8371354341506958,0.4626534879207611,0.2686959505081177,0.9785593748092651,0.8061484098434448,0.4522315561771393,0.42228612303733826,0.663494884967804,0.8660882115364075,0.4337358772754669,0.2822475731372833,0.959935188293457,0.8322547674179077,0.4254339933395386,0.4410668909549713,0.6792804002761841,0.8466640710830688,0.5663745999336243,0.22355878353118896,0.9617419242858887,0.8168819546699524,0.5419003367424011,0.42656365036964417,0.8355825543403625
down,0.2329607754945755,0.6350832581520081,-0.1506391018629074,0.9991355538368225,0.22270691394805908,0.6102880835533142,-0.18027040362358093,0.9992183446884155,0.22381775081157684,0.6071213483810425,-0.18035542964935303,0.9992786049842834,0.22512094676494598,0.6036689877510071,-0.18043139576911926,0.9993786215782166,0.22115585207939148,0.6072110533714294,-0.14670522511005402,0.9985584616661072,0.2211190015077591,0.602157473564148,-0.14677755534648895,0.9987449049949646,0.22118587791919708,0.5967454314231873,-0.1468523144721985,0.9992268085479736,0.2406732738018036,0.5659781694412231,-0.25156188011169434,0.9985427856445312,0.2346714287996292,0.5584633946418762,-0.10253386199474335,0.9990517497062683,0.2515730559825897,0.6253112554550171,-0.16966398060321808,0.999256432056427,0.25092726945877075,0.6235098838806152,-0.12621186673641205,0.998867392539978,0.33961886167526245,0.5201051235198975,-0.25753289461135864,0.999426007270813,0.3061200976371765,0.43500229716300964,-0.0027992601972073317,0.9977458119392395,0.4689064025878906,0.5612861514091492,-0.22784793376922607,0.9866065979003906,0.40243762731552124,0.4577830135822296,0.16547241806983948,0.2756625711917877,0.4203924536705017,0.7685633301734924,-0.16637226939201355,0.9870781302452087,0.36100661754608154,0.5793712139129639,0.28946453332901,0.5579290986061096,0.3951629102230072,0.8003664612770081,-0.18232357501983643,0.9784873723983765,0.32778140902519226,0.5833981037139893,0.3005889654159546,0.5899836421012878,0.38207077980041504,0.7772939205169678,-0.17363502085208893,0.9796679615974426,0.3306037187576294,0.5917197465896606,0.2830876410007477,0.5960825681686401,0.3900368809700012,0.7643911838531494,-0.16076575219631195,0.9667325615882874,0.3448146879673004,0.5946182012557983,0.2840180993080139,0.5913829803466797,0.5688518285751343,0.5347918272018433,-0.08844493329524994,0.9979833364486694,0.550144374370575,0.489462286233902,0.08838449418544769,0.9907918572425842,0.7160422801971436,0.5313193202018738,0.0725095272064209,0.9727662801742554,0.6866553425788879,0.505450963973999,0.2246895730495453,0.47206369042396545,0.8422052264213562,0.46236953139305115,0.2166290283203125,0.984748125076294,0.8120955228805542,0.4631417989730835,0.3784011900424957,0.64643794298172,0.8680502772331238,0.42339271306991577,0.230096697807312,0.9638694524765015,0.8372067213058472,0.4232969582080841,0.39341646432876587,0.6592581272125244,0.8624046444892883,0.5595150589942932,0.19034656882286072,0.9663136601448059,0.8334583044052124,0.5399107933044434,0.39280757308006287,0.8415928483009338
up,0.2538242042064667,0.39801257848739624,-0.18301014602184296,0.9992915987968445,0.24179594218730927,0.3763551115989685,-0.2106575071811676,0.9993083477020264,0.2428719699382782,0.371855765581131,-0.21068844199180603,0.9993225336074829,0.24392125010490417,0.3669908344745636,-0.21074266731739044,0.9994033575057983,0.23987977206707,0.3776358664035797,-0.17516131699085236,0.9988089799880981,0.23963089287281036,0.3744603991508484,-0.17524155974388123,0.9989656209945679,0.2393389642238617,0.37077078223228455,-0.17530597746372223,0.9993748664855957,0.2569485604763031,0.32178956270217896,-0.26935917139053345,0.9986265301704407,0.2508121430873871,0.3272096514701843,-0.11092612892389297,0.9992591738700867,0.2735477387905121,0.38821569085121155,-0.19777891039848328,0.9993855357170105,0.2722810208797455,0.3916868567466736,-0.15154044330120087,0.9990817904472351,0.37032225728034973,0.2915007770061493,-0.2941237986087799,0.9992270469665527,0.3309551775455475,0.2830476462841034,-0.0013526232214644551,0.9979543685913086,0.43766433000564575,0.5325071215629578,-0.30918264389038086,0.9825837016105652,0.34805864095687866,0.4440258741378784,0.11855586618185043,0.23869206011295319,0.41808199882507324,0.7660059332847595,-0.28929123282432556,0.9800248146057129,0.3246362507343292,0.5938118100166321,0.11892715841531754,0.4497825801372528,0.39614349603652954,0.8002913594245911,-0.3327201008796692,0.9669536352157593,0.28694361448287964,0.5926143527030945,0.11269544064998627,0.4789143204689026,0.3822149932384491,0.7770779132843018,-0.31931349635124207,0.9680982232093811,0.2937352955341339,0.5994840860366821,0.07241388410329819,0.4816727936267853,0.3890846371650696,0.7648522853851318,-0.2852171063423157,0.9497765302658081,0.3094186782836914,0.6023887395858765,0.10092133283615112,0.4791559875011444,0.5904791355133057,0.3770093619823456,-0.08674915134906769,0.9976347088813782,0.564108669757843,0.39879223704338074,0.08656925708055496,0.9901929497718811,0.7293926477432251,0.4512500762939453,0.07703140377998352,0.9687433838844299,0.6977903842926025,0.4640914797782898,0.23421180248260498,0.5424304604530334,0.848039448261261,0.4567987322807312,0.2328367680311203,0.9828028082847595,0.8103384971618652,0.4501269459724426,0.4098607897758484,0.6785571575164795,0.8740413784980774,0.42523306608200073,0.2442183792591095,0.9632301330566406,0.8365203738212585,0.4252051115036011,0.4276806712150574,0.6692796945571899,0.8670028448104858,0.5523567795753479,0.18603184819221497,0.9676626324653625,0.8410329818725586,0.5398740172386169,0.4031856656074524,0.847960352897644
down,0.23961429297924042,0.628046452999115,-0.1206163614988327,0.9996071457862854,0.22679290175437927,0.6084244251251221,-0.150369331240654,0.9996040463447571,0.2277819663286209,0.6054531335830688,-0.15043511986732483,0.9996027946472168,0.22881868481636047,0.6022902727127075,-0.15048864483833313,0.9996442794799805,0.22532153129577637,0.6066516041755676,-0.11609314382076263,0.9992689490318298,0.22524778544902802,0.6020829677581787,-0.11612920463085175,0.9993459582328796,0.22512677311897278,0.5970109105110168,-0.11618206650018692,0.9995893836021423,0.24261228740215302,0.558089017868042,-0.2307753562927246,0.9991963505744934,0.23586440086364746,0.5533720850944519,-0.07860324531793594,0.9995158314704895,0.25827693939208984,0.6211011409759521,-0.1434934288263321,0.9996753931045532,0.2572299838066101,0.6198710799217224,-0.09913031756877899,0.9994999766349792,0.3364711105823517,0.4969575107097626,-0.2427207976579666,0.9996175169944763,0.3048604726791382,0.4021352529525757,0.00749298557639122,0.998887300491333,0.456930547952652,0.5626884698867798,-0.25109079480171204,0.9891804456710815,0.38312631845474243,0.42992931604385376,0.1784636378288269,0.2606518268585205,0.4170605540275574,0.7707735896110535,-0.22911572456359863,0.9872614145278931,0.33827388286590576,0.5582849383354187,0.32597506046295166,0.480307012796402,0.39266517758369446,0.804660439491272,-0.2521067261695862,0.9774057269096375,0.3051976263523102,0.5698831081390381,0.34097200632095337,0.5132403373718262,0.3781938850879669,0.7820259928703308,-0.23972196877002716,0.9780260920524597,0.30413731932640076,0.575455367565155,0.3228263556957245,0.514702320098877,0.38728925585746765,0.7697974443435669,-0.22278717160224915,0.9622241258621216,0.3209129571914673,0.5832126140594482,0.3207431733608246,0.5102591514587402,0.5666210055351257,0.5273722410202026,-0.0866117924451828,0.9984057545661926,0.5505026578903198,0.4732988476753235,0.08644905686378479,0.992847740650177,0.7133749723434448,0.5272426009178162,0.06907184422016144,0.9741578102111816,0.6829121112823486,0.4946870505809784,0.21988582611083984,0.6198485493659973,0.8391667604446411,0.4581460654735565,0.2048744410276413,0.9887546896934509,0.8048375844955444,0.4425063133239746,0.3681079149246216,0.7441330552101135,0.8688103556632996,0.42476946115493774,0.2174280881881714,0.9745896458625793,0.8305031657218933,0.410162091255188,0.3820257782936096,0.7226356267929077,0.8584804534912109,0.5545870661735535,0.17880231142044067,0.978989839553833,0.8202804327011108,0.5178766846656799,0.38156235218048096,0.8730542063713074
up,0.24033434689044952,0.4409141540527344,-0.16261442005634308,0.9994655251502991,0.22888115048408508,0.4206068813800812,-0.1910158097743988,0.999470591545105,0.22989125549793243,0.4167667031288147,-0.1910601556301117,0.9994643926620483,0.23088185489177704,0.41253259778022766,-0.19111964106559753,0.9995232820510864,0.22700349986553192,0.4210960865020752,-0.15562182664871216,0.9990553855895996,0.22664780914783478,0.41767844557762146,-0.1557004153728485,0.9991710186004639,0.22621724009513855,0.41369569301605225,-0.155772402882576,0.9994919300079346,0.24399971961975098,0.369558721780777,-0.25444960594177246,0.9989510774612427,0.23767516016960144,0.36881718039512634,-0.09727321565151215,0.9994365572929382,0.25990408658981323,0.43468141555786133,-0.17859092354774475,0.9995821714401245,0.2583460807800293,0.43681156635284424,-0.13252697885036469,0.9993463754653931,0.3593240976333618,0.3390192985534668,-0.27414122223854065,0.9993923306465149,0.32107964158058167,0.31257539987564087,0.006003340240567923,0.998265266418457,0.44194063544273376,0.5495861768722534,-0.29144683480262756,0.9861860871315002,0.34296855330467224,0.45005807280540466,0.12856589257717133,0.19648464024066925,0.4134911894798279,0.770875871181488,-0.27919381856918335,0.985365629196167,0.320997416973114,0.590276837348938,0.1540379822254181,0.39606964588165283,0.3904523253440857,0.8044523596763611,-0.3212018609046936,0.9744163155555725,0.2890613079071045,0.5936027765274048,0.1545843631029129,0.42819443345069885,0.376548707485199,0.7814212441444397,-0.303070604801178,0.9751946926116943,0.29077035188674927,0.599931538105011,0.11662304401397705,0.4273270070552826,0.38273507356643677,0.7688970565795898,-0.2735098898410797,0.9591246843338013,0.3042302429676056,0.6015080213546753,0.13833728432655334,0.42645809054374695,0.5793171525001526,0.385587602853775,-0.08483018726110458,0.9979757070541382,0.5566427707672119,0.4015374183654785,0.08474553376436234,0.9908672571182251,0.7192940711975098,0.44938579201698303,0.07890614122152328,0.9719400405883789,0.6915940642356873,0.46592167019844055,0.2298777848482132,0.5943443775177002,0.837802529335022,0.4516785442829132,0.2364707887172699,0.9862188696861267,0.8072222471237183,0.4442988932132721,0.39784520864486694,0.7224728465080261,0.8659499883651733,0.4207659363746643,0.24706096947193146,0.9688488245010376,0.8315372467041016,0.4190891683101654,0.4143635630607605,0.7063648700714111,0.8620365262031555,0.545498251914978,0.18187013268470764,0.9740991592407227,0.8356708288192749,0.5325654745101929,0.3912482261657715,0.8645123243331909
